protein,has_esm2,esm2_file,has_prott5,prott5_file,has_structure,structure_file,structure_last_dim,structure_dim_ok
Q8N6V9,True,Q8N6V9.pt,True,Q8N6V9.pt,True,Q8N6V9.pt,112,True
Q8N7H5,True,Q8N7H5.pt,True,Q8N7H5.pt,True,Q8N7H5.pt,112,True
Q8N806,True,Q8N806.pt,True,Q8N806.pt,True,Q8N806.pt,112,True
Q8N884,True,Q8N884.pt,True,Q8N884.pt,True,Q8N884.pt,112,True
Q8N8S7,True,Q8N8S7.pt,True,Q8N8S7.pt,True,Q8N8S7.pt,112,True
Q8N983,True,Q8N983.pt,True,Q8N983.pt,True,Q8N983.pt,112,True
Q8N999,True,Q8N999.pt,True,Q8N999.pt,True,Q8N999.pt,112,True
Q8NA47,True,Q8NA47.pt,True,Q8NA47.pt,True,Q8NA47.pt,112,True
Q8NA72,True,Q8NA72.pt,True,Q8NA72.pt,True,Q8NA72.pt,112,True
Q8NAV1,True,Q8NAV1.pt,True,Q8NAV1.pt,True,Q8NAV1.pt,112,True
Q8NB16,True,Q8NB16.pt,True,Q8NB16.pt,True,Q8NB16.pt,112,True
Q8NBF2,True,Q8NBF2.pt,True,Q8NBF2.pt,True,Q8NBF2.pt,112,True
Q8NBI5,True,Q8NBI5.pt,True,Q8NBI5.pt,True,Q8NBI5.pt,112,True
Q8NBJ4,True,Q8NBJ4.pt,True,Q8NBJ4.pt,True,Q8NBJ4.pt,112,True
Q8NBJ5,True,Q8NBJ5.pt,True,Q8NBJ5.pt,True,Q8NBJ5.pt,112,True
Q8NBN3,True,Q8NBN3.pt,True,Q8NBN3.pt,True,Q8NBN3.pt,112,True
Q8NBS9,True,Q8NBS9.pt,True,Q8NBS9.pt,True,Q8NBS9.pt,112,True
Q8NBU5,True,Q8NBU5.pt,True,Q8NBU5.pt,True,Q8NBU5.pt,112,True
Q8NC51,True,Q8NC51.pt,True,Q8NC51.pt,True,Q8NC51.pt,112,True
Q8NC60,True,Q8NC60.pt,True,Q8NC60.pt,True,Q8NC60.pt,112,True
Q8NCG7,True,Q8NCG7.pt,True,Q8NCG7.pt,True,Q8NCG7.pt,112,True
Q8ND24,True,Q8ND24.pt,True,Q8ND24.pt,True,Q8ND24.pt,112,True
Q8ND56,True,Q8ND56.pt,True,Q8ND56.pt,True,Q8ND56.pt,112,True
Q8ND76,True,Q8ND76.pt,True,Q8ND76.pt,True,Q8ND76.pt,112,True
Q8NDD1,True,Q8NDD1.pt,True,Q8NDD1.pt,True,Q8NDD1.pt,112,True
Q8NDF8,True,Q8NDF8.pt,True,Q8NDF8.pt,True,Q8NDF8.pt,112,True
Q8NDI1,True,Q8NDI1.pt,True,Q8NDI1.pt,True,Q8NDI1.pt,112,True
Q8NDT2,True,Q8NDT2.pt,True,Q8NDT2.pt,True,Q8NDT2.pt,112,True
Q8NE71,True,Q8NE71.pt,True,Q8NE71.pt,True,Q8NE71.pt,112,True
Q8NE86,True,Q8NE86.pt,True,Q8NE86.pt,True,Q8NE86.pt,112,True
Q8NEJ9,True,Q8NEJ9.pt,True,Q8NEJ9.pt,True,Q8NEJ9.pt,112,True
Q8NEM0,True,Q8NEM0.pt,True,Q8NEM0.pt,True,Q8NEM0.pt,112,True
Q8NEM2,True,Q8NEM2.pt,True,Q8NEM2.pt,True,Q8NEM2.pt,112,True
Q8NEN9,True,Q8NEN9.pt,True,Q8NEN9.pt,True,Q8NEN9.pt,112,True
Q8NEY8,True,Q8NEY8.pt,True,Q8NEY8.pt,True,Q8NEY8.pt,112,True
Q8NEZ5,True,Q8NEZ5.pt,True,Q8NEZ5.pt,True,Q8NEZ5.pt,112,True
Q8NF37,True,Q8NF37.pt,True,Q8NF37.pt,True,Q8NF37.pt,112,True
Q8NFH3,True,Q8NFH3.pt,True,Q8NFH3.pt,True,Q8NFH3.pt,112,True
Q8NFH4,True,Q8NFH4.pt,True,Q8NFH4.pt,True,Q8NFH4.pt,112,True
Q8NFJ5,True,Q8NFJ5.pt,True,Q8NFJ5.pt,True,Q8NFJ5.pt,112,True
Q8NFQ8,True,Q8NFQ8.pt,True,Q8NFQ8.pt,True,Q8NFQ8.pt,112,True
Q8NFW8,True,Q8NFW8.pt,True,Q8NFW8.pt,True,Q8NFW8.pt,112,True
Q8NFX7,True,Q8NFX7.pt,True,Q8NFX7.pt,True,Q8NFX7.pt,112,True
Q8NG31,True,Q8NG31.pt,True,Q8NG31.pt,True,Q8NG31.pt,112,True
Q8NHH9,True,Q8NHH9.pt,True,Q8NHH9.pt,True,Q8NHH9.pt,112,True
Q8NHP6,True,Q8NHP6.pt,True,Q8NHP6.pt,True,Q8NHP6.pt,112,True
Q8NHQ9,True,Q8NHQ9.pt,True,Q8NHQ9.pt,True,Q8NHQ9.pt,112,True
Q8NHU6,True,Q8NHU6.pt,True,Q8NHU6.pt,True,Q8NHU6.pt,112,True
Q8NHV4,True,Q8NHV4.pt,True,Q8NHV4.pt,True,Q8NHV4.pt,112,True
Q8NI22,True,Q8NI22.pt,True,Q8NI22.pt,True,Q8NI22.pt,112,True
Q8NI27,True,Q8NI27.pt,True,Q8NI27.pt,True,Q8NI27.pt,112,True
Q8NI35,True,Q8NI35.pt,True,Q8NI35.pt,True,Q8NI35.pt,112,True
Q8TAA9,True,Q8TAA9.pt,True,Q8TAA9.pt,True,Q8TAA9.pt,112,True
Q8TAD4,True,Q8TAD4.pt,True,Q8TAD4.pt,True,Q8TAD4.pt,112,True
Q8TAE8,True,Q8TAE8.pt,True,Q8TAE8.pt,True,Q8TAE8.pt,112,True
Q8TAQ2,True,Q8TAQ2.pt,True,Q8TAQ2.pt,True,Q8TAQ2.pt,112,True
Q8TAT6,True,Q8TAT6.pt,True,Q8TAT6.pt,True,Q8TAT6.pt,112,True
Q8TB36,True,Q8TB36.pt,True,Q8TB36.pt,True,Q8TB36.pt,112,True
Q8TBA6,True,Q8TBA6.pt,True,Q8TBA6.pt,True,Q8TBA6.pt,112,True
Q8TBF4,True,Q8TBF4.pt,True,Q8TBF4.pt,True,Q8TBF4.pt,112,True
Q8TBN0,True,Q8TBN0.pt,True,Q8TBN0.pt,True,Q8TBN0.pt,112,True
Q8TBX8,True,Q8TBX8.pt,True,Q8TBX8.pt,True,Q8TBX8.pt,112,True
Q8TC07,True,Q8TC07.pt,True,Q8TC07.pt,True,Q8TC07.pt,112,True
Q8TCD5,True,Q8TCD5.pt,True,Q8TCD5.pt,True,Q8TCD5.pt,112,True
Q8TCG1,True,Q8TCG1.pt,True,Q8TCG1.pt,True,Q8TCG1.pt,112,True
Q8TCJ2,True,Q8TCJ2.pt,True,Q8TCJ2.pt,True,Q8TCJ2.pt,112,True
Q8TCS8,True,Q8TCS8.pt,True,Q8TCS8.pt,True,Q8TCS8.pt,112,True
Q8TCT9,True,Q8TCT9.pt,True,Q8TCT9.pt,True,Q8TCT9.pt,112,True
Q8TCY9,True,Q8TCY9.pt,True,Q8TCY9.pt,True,Q8TCY9.pt,112,True
Q8TDB6,True,Q8TDB6.pt,True,Q8TDB6.pt,True,Q8TDB6.pt,112,True
Q8TDD1,True,Q8TDD1.pt,True,Q8TDD1.pt,True,Q8TDD1.pt,112,True
Q8TDM6,True,Q8TDM6.pt,True,Q8TDM6.pt,True,Q8TDM6.pt,112,True
Q8TDN6,True,Q8TDN6.pt,True,Q8TDN6.pt,True,Q8TDN6.pt,112,True
Q8TEA1,True,Q8TEA1.pt,True,Q8TEA1.pt,True,Q8TEA1.pt,112,True
Q8TED0,True,Q8TED0.pt,True,Q8TED0.pt,True,Q8TED0.pt,112,True
Q8TED1,True,Q8TED1.pt,True,Q8TED1.pt,True,Q8TED1.pt,112,True
Q8TEQ6,True,Q8TEQ6.pt,True,Q8TEQ6.pt,True,Q8TEQ6.pt,112,True
Q8TEW8,True,Q8TEW8.pt,True,Q8TEW8.pt,True,Q8TEW8.pt,112,True
Q8TEY7,True,Q8TEY7.pt,True,Q8TEY7.pt,True,Q8TEY7.pt,112,True
Q8TF05,True,Q8TF05.pt,True,Q8TF05.pt,True,Q8TF05.pt,112,True
Q8TF42,True,Q8TF42.pt,True,Q8TF42.pt,True,Q8TF42.pt,112,True
Q8TF46,True,Q8TF46.pt,True,Q8TF46.pt,True,Q8TF46.pt,112,True
Q8WTT2,True,Q8WTT2.pt,True,Q8WTT2.pt,True,Q8WTT2.pt,112,True
Q8WU10,True,Q8WU10.pt,True,Q8WU10.pt,True,Q8WU10.pt,112,True
Q8WU90,True,Q8WU90.pt,True,Q8WU90.pt,True,Q8WU90.pt,112,True
Q8WUA2,True,Q8WUA2.pt,True,Q8WUA2.pt,True,Q8WUA2.pt,112,True
Q8WUD4,True,Q8WUD4.pt,True,Q8WUD4.pt,True,Q8WUD4.pt,112,True
Q8WUF5,True,Q8WUF5.pt,True,Q8WUF5.pt,True,Q8WUF5.pt,112,True
Q8WUM0,True,Q8WUM0.pt,True,Q8WUM0.pt,True,Q8WUM0.pt,112,True
Q8WUM4,True,Q8WUM4.pt,True,Q8WUM4.pt,True,Q8WUM4.pt,112,True
Q8WUX2,True,Q8WUX2.pt,True,Q8WUX2.pt,True,Q8WUX2.pt,112,True
Q8WV22,True,Q8WV22.pt,True,Q8WV22.pt,True,Q8WV22.pt,112,True
Q8WVJ2,True,Q8WVJ2.pt,True,Q8WVJ2.pt,True,Q8WVJ2.pt,112,True
Q8WVK2,True,Q8WVK2.pt,True,Q8WVK2.pt,True,Q8WVK2.pt,112,True
Q8WVM0,True,Q8WVM0.pt,True,Q8WVM0.pt,True,Q8WVM0.pt,112,True
Q8WVM7,True,Q8WVM7.pt,True,Q8WVM7.pt,True,Q8WVM7.pt,112,True
Q8WVX9,True,Q8WVX9.pt,True,Q8WVX9.pt,True,Q8WVX9.pt,112,True
Q8WVY7,True,Q8WVY7.pt,True,Q8WVY7.pt,True,Q8WVY7.pt,112,True
Q8WWC4,True,Q8WWC4.pt,True,Q8WWC4.pt,True,Q8WWC4.pt,112,True
Q8WWI1,True,Q8WWI1.pt,True,Q8WWI1.pt,True,Q8WWI1.pt,112,True
Q8WWM7,True,Q8WWM7.pt,True,Q8WWM7.pt,True,Q8WWM7.pt,112,True
Q8WWV3,True,Q8WWV3.pt,True,Q8WWV3.pt,True,Q8WWV3.pt,112,True
Q8WWY3,True,Q8WWY3.pt,True,Q8WWY3.pt,True,Q8WWY3.pt,112,True
Q8WX92,True,Q8WX92.pt,True,Q8WX92.pt,True,Q8WX92.pt,112,True
Q8WX93,True,Q8WX93.pt,True,Q8WX93.pt,True,Q8WX93.pt,112,True
Q8WXD5,True,Q8WXD5.pt,True,Q8WXD5.pt,True,Q8WXD5.pt,112,True
Q8WXE1,True,Q8WXE1.pt,True,Q8WXE1.pt,True,Q8WXE1.pt,112,True
Q8WXI9,True,Q8WXI9.pt,True,Q8WXI9.pt,True,Q8WXI9.pt,112,True
Q8WXW3,True,Q8WXW3.pt,True,Q8WXW3.pt,True,Q8WXW3.pt,112,True
Q8WXX5,True,Q8WXX5.pt,True,Q8WXX5.pt,True,Q8WXX5.pt,112,True
Q8WY22,True,Q8WY22.pt,True,Q8WY22.pt,True,Q8WY22.pt,112,True
Q8WYA6,True,Q8WYA6.pt,True,Q8WYA6.pt,True,Q8WYA6.pt,112,True
Q8WYP5,True,Q8WYP5.pt,True,Q8WYP5.pt,True,Q8WYP5.pt,112,True
Q8WZ82,True,Q8WZ82.pt,True,Q8WZ82.pt,True,Q8WZ82.pt,112,True
Q8WZA0,True,Q8WZA0.pt,True,Q8WZA0.pt,True,Q8WZA0.pt,112,True
Q92481,True,Q92481.pt,True,Q92481.pt,True,Q92481.pt,112,True
Q92499,True,Q92499.pt,True,Q92499.pt,True,Q92499.pt,112,True
Q92504,True,Q92504.pt,True,Q92504.pt,True,Q92504.pt,112,True
Q92522,True,Q92522.pt,True,Q92522.pt,True,Q92522.pt,112,True
Q92530,True,Q92530.pt,True,Q92530.pt,True,Q92530.pt,112,True
Q92535,True,Q92535.pt,True,Q92535.pt,True,Q92535.pt,112,True
Q92541,True,Q92541.pt,True,Q92541.pt,True,Q92541.pt,112,True
Q92542,True,Q92542.pt,True,Q92542.pt,True,Q92542.pt,112,True
Q92547,True,Q92547.pt,True,Q92547.pt,True,Q92547.pt,112,True
Q92552,True,Q92552.pt,True,Q92552.pt,True,Q92552.pt,112,True
Q92574,True,Q92574.pt,True,Q92574.pt,True,Q92574.pt,112,True
Q92575,True,Q92575.pt,True,Q92575.pt,True,Q92575.pt,112,True
Q92576,True,Q92576.pt,True,Q92576.pt,True,Q92576.pt,112,True
Q92598,True,Q92598.pt,True,Q92598.pt,True,Q92598.pt,112,True
Q92604,True,Q92604.pt,True,Q92604.pt,True,Q92604.pt,112,True
Q92614,True,Q92614.pt,True,Q92614.pt,True,Q92614.pt,112,True
Q92620,True,Q92620.pt,True,Q92620.pt,True,Q92620.pt,112,True
Q92621,True,Q92621.pt,True,Q92621.pt,True,Q92621.pt,112,True
Q92643,True,Q92643.pt,True,Q92643.pt,True,Q92643.pt,112,True
Q92665,True,Q92665.pt,True,Q92665.pt,True,Q92665.pt,112,True
Q92667,True,Q92667.pt,True,Q92667.pt,True,Q92667.pt,112,True
Q92688,True,Q92688.pt,True,Q92688.pt,True,Q92688.pt,112,True
Q92733,True,Q92733.pt,True,Q92733.pt,True,Q92733.pt,112,True
Q92734,True,Q92734.pt,True,Q92734.pt,True,Q92734.pt,112,True
Q92769,True,Q92769.pt,True,Q92769.pt,True,Q92769.pt,112,True
Q92783,True,Q92783.pt,True,Q92783.pt,True,Q92783.pt,112,True
Q92793,True,Q92793.pt,True,Q92793.pt,True,Q92793.pt,112,True
Q92797,True,Q92797.pt,True,Q92797.pt,True,Q92797.pt,112,True
Q92804,True,Q92804.pt,True,Q92804.pt,True,Q92804.pt,112,True
Q92805,True,Q92805.pt,True,Q92805.pt,True,Q92805.pt,112,True
Q92817,True,Q92817.pt,True,Q92817.pt,True,Q92817.pt,112,True
Q92820,True,Q92820.pt,True,Q92820.pt,True,Q92820.pt,112,True
Q92841,True,Q92841.pt,True,Q92841.pt,True,Q92841.pt,112,True
Q92845,True,Q92845.pt,True,Q92845.pt,True,Q92845.pt,112,True
Q92878,True,Q92878.pt,True,Q92878.pt,True,Q92878.pt,112,True
Q92888,True,Q92888.pt,True,Q92888.pt,True,Q92888.pt,112,True
Q92889,True,Q92889.pt,True,Q92889.pt,True,Q92889.pt,112,True
Q92890,True,Q92890.pt,True,Q92890.pt,True,Q92890.pt,112,True
Q92896,True,Q92896.pt,True,Q92896.pt,True,Q92896.pt,112,True
Q92900,True,Q92900.pt,True,Q92900.pt,True,Q92900.pt,112,True
Q92901,True,Q92901.pt,True,Q92901.pt,True,Q92901.pt,112,True
Q92905,True,Q92905.pt,True,Q92905.pt,True,Q92905.pt,112,True
Q92917,True,Q92917.pt,True,Q92917.pt,True,Q92917.pt,112,True
Q92945,True,Q92945.pt,True,Q92945.pt,True,Q92945.pt,112,True
Q92973,True,Q92973.pt,True,Q92973.pt,True,Q92973.pt,112,True
Q92974,True,Q92974.pt,True,Q92974.pt,True,Q92974.pt,112,True
Q93009,True,Q93009.pt,True,Q93009.pt,True,Q93009.pt,112,True
Q93034,True,Q93034.pt,True,Q93034.pt,True,Q93034.pt,112,True
Q93045,True,Q93045.pt,True,Q93045.pt,True,Q93045.pt,112,True
Q93050,True,Q93050.pt,True,Q93050.pt,True,Q93050.pt,112,True
Q93052,True,Q93052.pt,True,Q93052.pt,True,Q93052.pt,112,True
Q969F1,True,Q969F1.pt,True,Q969F1.pt,True,Q969F1.pt,112,True
Q969G3,True,Q969G3.pt,True,Q969G3.pt,True,Q969G3.pt,112,True
Q969G6,True,Q969G6.pt,True,Q969G6.pt,True,Q969G6.pt,112,True
Q969H8,True,Q969H8.pt,True,Q969H8.pt,True,Q969H8.pt,112,True
Q969Q4,True,Q969Q4.pt,True,Q969Q4.pt,True,Q969Q4.pt,112,True
Q969S3,True,Q969S3.pt,True,Q969S3.pt,True,Q969S3.pt,112,True
Q969U7,True,Q969U7.pt,True,Q969U7.pt,True,Q969U7.pt,112,True
Q969V3,True,Q969V3.pt,True,Q969V3.pt,True,Q969V3.pt,112,True
Q969X5,True,Q969X5.pt,True,Q969X5.pt,True,Q969X5.pt,112,True
Q969X6,True,Q969X6.pt,True,Q969X6.pt,True,Q969X6.pt,112,True
Q969Z0,True,Q969Z0.pt,True,Q969Z0.pt,True,Q969Z0.pt,112,True
Q96A26,True,Q96A26.pt,True,Q96A26.pt,True,Q96A26.pt,112,True
Q96A33,True,Q96A33.pt,True,Q96A33.pt,True,Q96A33.pt,112,True
Q96A35,True,Q96A35.pt,True,Q96A35.pt,True,Q96A35.pt,112,True
Q96A49,True,Q96A49.pt,True,Q96A49.pt,True,Q96A49.pt,112,True
Q96A72,True,Q96A72.pt,True,Q96A72.pt,True,Q96A72.pt,112,True
Q96AC1,True,Q96AC1.pt,True,Q96AC1.pt,True,Q96AC1.pt,112,True
Q96AG4,True,Q96AG4.pt,True,Q96AG4.pt,True,Q96AG4.pt,112,True
Q96AQ8,True,Q96AQ8.pt,True,Q96AQ8.pt,True,Q96AQ8.pt,112,True
Q96AT1,True,Q96AT1.pt,True,Q96AT1.pt,True,Q96AT1.pt,112,True
Q96AY3,True,Q96AY3.pt,True,Q96AY3.pt,True,Q96AY3.pt,112,True
Q96AY4,True,Q96AY4.pt,True,Q96AY4.pt,True,Q96AY4.pt,112,True
Q96B26,True,Q96B26.pt,True,Q96B26.pt,True,Q96B26.pt,112,True
Q96B97,True,Q96B97.pt,True,Q96B97.pt,True,Q96B97.pt,112,True
Q96BD8,True,Q96BD8.pt,True,Q96BD8.pt,True,Q96BD8.pt,112,True
Q96BJ3,True,Q96BJ3.pt,True,Q96BJ3.pt,True,Q96BJ3.pt,112,True
Q96BN2,True,Q96BN2.pt,True,Q96BN2.pt,True,Q96BN2.pt,112,True
Q96BN8,True,Q96BN8.pt,True,Q96BN8.pt,True,Q96BN8.pt,112,True
Q96BP3,True,Q96BP3.pt,True,Q96BP3.pt,True,Q96BP3.pt,112,True
Q96BR5,True,Q96BR5.pt,True,Q96BR5.pt,True,Q96BR5.pt,112,True
Q96C01,True,Q96C01.pt,True,Q96C01.pt,True,Q96C01.pt,112,True
Q96C19,True,Q96C19.pt,True,Q96C19.pt,True,Q96C19.pt,112,True
Q96C36,True,Q96C36.pt,True,Q96C36.pt,True,Q96C36.pt,112,True
Q96C57,True,Q96C57.pt,True,Q96C57.pt,True,Q96C57.pt,112,True
Q96C86,True,Q96C86.pt,True,Q96C86.pt,True,Q96C86.pt,112,True
Q96CS3,True,Q96CS3.pt,True,Q96CS3.pt,True,Q96CS3.pt,112,True
Q96CT7,True,Q96CT7.pt,True,Q96CT7.pt,True,Q96CT7.pt,112,True
Q96CV9,True,Q96CV9.pt,True,Q96CV9.pt,True,Q96CV9.pt,112,True
Q96CW1,True,Q96CW1.pt,True,Q96CW1.pt,True,Q96CW1.pt,112,True
Q96D46,True,Q96D46.pt,True,Q96D46.pt,True,Q96D46.pt,112,True
Q96D71,True,Q96D71.pt,True,Q96D71.pt,True,Q96D71.pt,112,True
Q96DB5,True,Q96DB5.pt,True,Q96DB5.pt,True,Q96DB5.pt,112,True
Q96DG6,True,Q96DG6.pt,True,Q96DG6.pt,True,Q96DG6.pt,112,True
Q96DI7,True,Q96DI7.pt,True,Q96DI7.pt,True,Q96DI7.pt,112,True
Q96DV4,True,Q96DV4.pt,True,Q96DV4.pt,True,Q96DV4.pt,112,True
Q96DZ1,True,Q96DZ1.pt,True,Q96DZ1.pt,True,Q96DZ1.pt,112,True
Q96E11,True,Q96E11.pt,True,Q96E11.pt,True,Q96E11.pt,112,True
Q96E29,True,Q96E29.pt,True,Q96E29.pt,True,Q96E29.pt,112,True
Q96EA4,True,Q96EA4.pt,True,Q96EA4.pt,True,Q96EA4.pt,112,True
Q96EB6,True,Q96EB6.pt,True,Q96EB6.pt,True,Q96EB6.pt,112,True
Q96EC8,True,Q96EC8.pt,True,Q96EC8.pt,True,Q96EC8.pt,112,True
Q96EE3,True,Q96EE3.pt,True,Q96EE3.pt,True,Q96EE3.pt,112,True
Q96EK5,True,Q96EK5.pt,True,Q96EK5.pt,True,Q96EK5.pt,112,True
Q96EK6,True,Q96EK6.pt,True,Q96EK6.pt,True,Q96EK6.pt,112,True
Q96EL3,True,Q96EL3.pt,True,Q96EL3.pt,True,Q96EL3.pt,112,True
Q96EP5,True,Q96EP5.pt,True,Q96EP5.pt,True,Q96EP5.pt,112,True
Q96ER9,True,Q96ER9.pt,True,Q96ER9.pt,True,Q96ER9.pt,112,True
Q96ES7,True,Q96ES7.pt,True,Q96ES7.pt,True,Q96ES7.pt,112,True
Q96EX1,True,Q96EX1.pt,True,Q96EX1.pt,True,Q96EX1.pt,112,True
Q96EY1,True,Q96EY1.pt,True,Q96EY1.pt,True,Q96EY1.pt,112,True
Q96EY4,True,Q96EY4.pt,True,Q96EY4.pt,True,Q96EY4.pt,112,True
Q96EY7,True,Q96EY7.pt,True,Q96EY7.pt,True,Q96EY7.pt,112,True
Q96EY8,True,Q96EY8.pt,True,Q96EY8.pt,True,Q96EY8.pt,112,True
Q96F07,True,Q96F07.pt,True,Q96F07.pt,True,Q96F07.pt,112,True
Q96F24,True,Q96F24.pt,True,Q96F24.pt,True,Q96F24.pt,112,True
Q96F86,True,Q96F86.pt,True,Q96F86.pt,True,Q96F86.pt,112,True
Q96FQ6,True,Q96FQ6.pt,True,Q96FQ6.pt,True,Q96FQ6.pt,112,True
Q96FV9,True,Q96FV9.pt,True,Q96FV9.pt,True,Q96FV9.pt,112,True
Q96FW1,True,Q96FW1.pt,True,Q96FW1.pt,True,Q96FW1.pt,112,True
Q96FZ2,True,Q96FZ2.pt,True,Q96FZ2.pt,True,Q96FZ2.pt,112,True
Q96G01,True,Q96G01.pt,True,Q96G01.pt,True,Q96G01.pt,112,True
Q96G03,True,Q96G03.pt,True,Q96G03.pt,True,Q96G03.pt,112,True
Q96G23,True,Q96G23.pt,True,Q96G23.pt,True,Q96G23.pt,112,True
Q96G25,True,Q96G25.pt,True,Q96G25.pt,True,Q96G25.pt,112,True
Q96G46,True,Q96G46.pt,True,Q96G46.pt,True,Q96G46.pt,112,True
Q96G74,True,Q96G74.pt,True,Q96G74.pt,True,Q96G74.pt,112,True
Q96GA3,True,Q96GA3.pt,True,Q96GA3.pt,True,Q96GA3.pt,112,True
Q96GC5,True,Q96GC5.pt,True,Q96GC5.pt,True,Q96GC5.pt,112,True
Q96GM5,True,Q96GM5.pt,True,Q96GM5.pt,True,Q96GM5.pt,112,True
Q96HA1,True,Q96HA1.pt,True,Q96HA1.pt,True,Q96HA1.pt,112,True
Q96HC4,True,Q96HC4.pt,True,Q96HC4.pt,True,Q96HC4.pt,112,True
Q96HH6,True,Q96HH6.pt,True,Q96HH6.pt,True,Q96HH6.pt,112,True
Q96HS1,True,Q96HS1.pt,True,Q96HS1.pt,True,Q96HS1.pt,112,True
Q96HY6,True,Q96HY6.pt,True,Q96HY6.pt,True,Q96HY6.pt,112,True
Q96HY7,True,Q96HY7.pt,True,Q96HY7.pt,True,Q96HY7.pt,112,True
Q96I25,True,Q96I25.pt,True,Q96I25.pt,True,Q96I25.pt,112,True
Q96I59,True,Q96I59.pt,True,Q96I59.pt,True,Q96I59.pt,112,True
Q96II8,True,Q96II8.pt,True,Q96II8.pt,True,Q96II8.pt,112,True
Q96IJ6,True,Q96IJ6.pt,True,Q96IJ6.pt,True,Q96IJ6.pt,112,True
Q96IX5,True,Q96IX5.pt,True,Q96IX5.pt,True,Q96IX5.pt,112,True
Q96IZ0,True,Q96IZ0.pt,True,Q96IZ0.pt,True,Q96IZ0.pt,112,True
Q96J01,True,Q96J01.pt,True,Q96J01.pt,True,Q96J01.pt,112,True
Q96J02,True,Q96J02.pt,True,Q96J02.pt,True,Q96J02.pt,112,True
Q96JB2,True,Q96JB2.pt,True,Q96JB2.pt,True,Q96JB2.pt,112,True
Q96JB5,True,Q96JB5.pt,True,Q96JB5.pt,True,Q96JB5.pt,112,True
Q96JG6,True,Q96JG6.pt,True,Q96JG6.pt,True,Q96JG6.pt,112,True
Q96JJ7,True,Q96JJ7.pt,True,Q96JJ7.pt,True,Q96JJ7.pt,112,True
Q96K76,True,Q96K76.pt,True,Q96K76.pt,True,Q96K76.pt,112,True
Q96KB5,True,Q96KB5.pt,True,Q96KB5.pt,True,Q96KB5.pt,112,True
Q96KG9,True,Q96KG9.pt,True,Q96KG9.pt,True,Q96KG9.pt,112,True
Q96KM6,True,Q96KM6.pt,True,Q96KM6.pt,True,Q96KM6.pt,112,True
Q96KN7,True,Q96KN7.pt,True,Q96KN7.pt,True,Q96KN7.pt,112,True
Q96KP1,True,Q96KP1.pt,True,Q96KP1.pt,True,Q96KP1.pt,112,True
Q96KP4,True,Q96KP4.pt,True,Q96KP4.pt,True,Q96KP4.pt,112,True
Q96KR1,True,Q96KR1.pt,True,Q96KR1.pt,True,Q96KR1.pt,112,True
Q96L92,True,Q96L92.pt,True,Q96L92.pt,True,Q96L92.pt,112,True
Q96LA8,True,Q96LA8.pt,True,Q96LA8.pt,True,Q96LA8.pt,112,True
Q96M27,True,Q96M27.pt,True,Q96M27.pt,True,Q96M27.pt,112,True
Q96M83,True,Q96M83.pt,True,Q96M83.pt,True,Q96M83.pt,112,True
Q96M96,True,Q96M96.pt,True,Q96M96.pt,True,Q96M96.pt,112,True
Q96ME7,True,Q96ME7.pt,True,Q96ME7.pt,True,Q96ME7.pt,112,True
Q96MU7,True,Q96MU7.pt,True,Q96MU7.pt,True,Q96MU7.pt,112,True
Q96MW1,True,Q96MW1.pt,True,Q96MW1.pt,True,Q96MW1.pt,112,True
Q96NB3,True,Q96NB3.pt,True,Q96NB3.pt,True,Q96NB3.pt,112,True
Q96NC0,True,Q96NC0.pt,True,Q96NC0.pt,True,Q96NC0.pt,112,True
Q96ND0,True,Q96ND0.pt,True,Q96ND0.pt,True,Q96ND0.pt,112,True
Q96P11,True,Q96P11.pt,True,Q96P11.pt,True,Q96P11.pt,112,True
Q96P48,True,Q96P48.pt,True,Q96P48.pt,True,Q96P48.pt,112,True
Q96P70,True,Q96P70.pt,True,Q96P70.pt,True,Q96P70.pt,112,True
Q96PC5,True,Q96PC5.pt,True,Q96PC5.pt,True,Q96PC5.pt,112,True
Q96PK6,True,Q96PK6.pt,True,Q96PK6.pt,True,Q96PK6.pt,112,True
Q96PU4,True,Q96PU4.pt,True,Q96PU4.pt,True,Q96PU4.pt,112,True
Q96PU8,True,Q96PU8.pt,True,Q96PU8.pt,True,Q96PU8.pt,112,True
Q96PZ0,True,Q96PZ0.pt,True,Q96PZ0.pt,True,Q96PZ0.pt,112,True
Q96Q11,True,Q96Q11.pt,True,Q96Q11.pt,True,Q96Q11.pt,112,True
Q96Q83,True,Q96Q83.pt,True,Q96Q83.pt,True,Q96Q83.pt,112,True
Q96QC0,True,Q96QC0.pt,True,Q96QC0.pt,True,Q96QC0.pt,112,True
Q96QD5,True,Q96QD5.pt,True,Q96QD5.pt,True,Q96QD5.pt,112,True
Q96QD8,True,Q96QD8.pt,True,Q96QD8.pt,True,Q96QD8.pt,112,True
Q96QE5,True,Q96QE5.pt,True,Q96QE5.pt,True,Q96QE5.pt,112,True
Q96QK1,True,Q96QK1.pt,True,Q96QK1.pt,True,Q96QK1.pt,112,True
Q96QU8,True,Q96QU8.pt,True,Q96QU8.pt,True,Q96QU8.pt,112,True
Q96R06,True,Q96R06.pt,True,Q96R06.pt,True,Q96R06.pt,112,True
Q96RP9,True,Q96RP9.pt,True,Q96RP9.pt,True,Q96RP9.pt,112,True
